id;zona;piso;estrato;preciom;areaconst;parqueaderos;banios;habitaciones;tipo;barrio;longitud;latitud;zona_numerica;tipo_numerica
3554;Zona Sur;8;6;300;91;1;2;3;Apartamento;ciudad jard¡n;-76,527;3,365;5;1
3627;Zona Sur;8;6;650;185;2;3;3;Apartamento;ciudad jard¡n;-76,52745;3,3696;5;1
3786;Zona Sur;8;6;850;192;2;5;3;Apartamento;ciudad jard¡n;-76,52846;3,3654;5;1
3970;Zona Sur;8;6;780;150;2;4;3;Apartamento;ciudad jard¡n;-76,529;3,395;5;1
4121;Zona Sur;8;6;335;94,5;1;2;3;Apartamento;ciudad jard¡n;-76,52991;3,36572;5;1
4535;Zona Sur;8;6;600;183;2;2;3;Apartamento;ciudad jard¡n;-76,53198;3,45165;5;1
5211;Zona Sur;8;6;1350;439;4;6;4;Apartamento;ciudad jard¡n;-76,53515;3,36867;5;1
5248;Zona Sur;8;6;1150;344;4;5;5;Apartamento;ciudad jard¡n;-76,53533;3,36971;5;1
5460;Zona Sur;8;6;1150;346;2;6;5;Apartamento;ciudad jard¡n;-76,53688;3,36969;5;1
5877;Zona Sur;8;6;650;185;2;4;4;Apartamento;ciudad jard¡n;-76,539;3,366;5;1
5881;Zona Sur;8;6;650;223;3;5;3;Apartamento;ciudad jard¡n;-76,539;3,366;5;1
6023;Zona Sur;8;6;1150;464;4;6;5;Apartamento;ciudad jard¡n;-76,54;3,368;5;1
6112;Zona Sur;8;6;650;185;2;4;4;Apartamento;ciudad jard¡n;-76,54085;3,36544;5;1
6620;Zona Sur;8;6;650;185;2;3;3;Apartamento;ciudad jard¡n;-76,54375;3,43795;5;1
3469;Zona Sur;9;6;285;81;1;2;3;Apartamento;ciudad jard¡n;-76,52654;3,36404;5;1
3498;Zona Sur;9;6;285;81;1;2;3;Apartamento;ciudad jard¡n;-76,52682;3,36385;5;1
3568;Zona Sur;9;5;310;90;2;2;3;Apartamento;ciudad jard¡n;-76,52707;3,36406;5;1
3598;Zona Sur;9;6;310;93;1;3;3;Apartamento;ciudad jard¡n;-76,52724;3,36445;5;1
6021;Zona Sur;9;6;438;108;2;3;4;Apartamento;ciudad jard¡n;-76,54;3,371;5;1
6022;Zona Sur;9;5;449;115;2;3;4;Apartamento;ciudad jard¡n;-76,54;3,372;5;1
3555;Zona Sur;10;6;330;93;1;3;3;Apartamento;ciudad jard¡n;-76,527;3,364;5;1
3566;Zona Sur;10;5;360;110;2;3;3;Apartamento;ciudad jard¡n;-76,52707;3,36406;5;1
5190;Zona Sur;10;6;1600;345;3;6;3;Apartamento;ciudad jard¡n;-76,53504;3,36444;5;1
5267;Zona Sur;10;6;605;116;2;4;2;Apartamento;ciudad jard¡n;-76,5354;3,35826;5;1
6086;Zona Sur;10;6;1500;240;3;5;6;Apartamento;ciudad jard¡n;-76,54057;3,36308;5;1
3472;Zona Sur;11;6;315;85;1;2;3;Apartamento;ciudad jard¡n;-76,52656;3,36383;5;1
3552;Zona Sur;11;6;300;94;1;2;3;Apartamento;ciudad jard¡n;-76,527;3,365;5;1
3565;Zona Sur;11;6;315;84;1;2;3;Apartamento;ciudad jard¡n;-76,52707;3,36417;5;1
3599;Zona Sur;11;6;360;92;1;2;3;Apartamento;ciudad jard¡n;-76,52724;3,36445;5;1
5789;Zona Sur;11;6;440;115;2;3;3;Apartamento;ciudad jard¡n;-76,5383;3,36962;5;1
5933;Zona Sur;11;6;460;115;2;3;3;Apartamento;ciudad jard¡n;-76,53954;3,36308;5;1
6099;Zona Sur;11;6;450;115;2;3;3;Apartamento;ciudad jard¡n;-76,5407;3,37028;5;1
24;Zona Sur;12;6;580;145;2;5;3;Apartamento;ciudad jard¡n;-76,46691;3,42334;5;1
3550;Zona Sur;12;4;310;84;1;2;3;Apartamento;ciudad jard¡n;-76,527;3,364;5;1
3556;Zona Sur;12;4;350;98;1;2;3;Apartamento;ciudad jard¡n;-76,527;3,364;5;1
3731;Zona Sur;12;6;330;83;1;2;3;Apartamento;ciudad jard¡n;-76,528;3,364;5;1
3744;Zona Sur;12;6;385;110;2;3;4;Apartamento;ciudad jard¡n;-76,52804;3,36505;5;1
3848;Zona Sur;12;6;760;200;2;3;3;Apartamento;ciudad jard¡n;-76,52897;3,36403;5;1
4043;Zona Sur;12;6;330;93;2;2;3;Apartamento;ciudad jard¡n;-76,52939;3,36186;5;1
4133;Zona Sur;12;6;760;200;2;2;3;Apartamento;ciudad jard¡n;-76,52999;3,3655;5;1
5363;Zona Sur;12;6;685;133;3;4;3;Apartamento;ciudad jard¡n;-76,536;3,335;5;1
6837;Zona Sur;12;6;598;116;2;3;2;Apartamento;ciudad jard¡n;-76,545;3,355;5;1
6838;Zona Sur;12;6;770;140;2;4;4;Apartamento;ciudad jard¡n;-76,545;3,355;5;1
4;Zona Sur;4;6;1280;346;4;6;5;Apartamento;ciudad jard¡n;-76,464;3,433;5;1
17;Zona Sur;4;6;650;255;2;5;5;Casa;ciudad jard¡n;-76,46541;3,43312;5;2
66;Zona Sur;4;6;738;307;2;6;6;Casa;ciudad jard¡n;-76,476;3,41513;5;2
355;Zona Sur;4;6;575;155;2;3;3;Casa;ciudad jard¡n;-76,494;3,449;5;2
1496;Zona Sur;4;6;850;380;2;6;5;Casa;ciudad jard¡n;-76,51613;3,46829;5;2
1854;Zona Sur;4;6;425;133;2;5;4;Casa;ciudad jard¡n;-76,518;3,365;5;2
2762;Zona Sur;4;6;850;300;6;3;3;Casa;ciudad jard¡n;-76,522;3,445;5;2
2928;Zona Sur;4;6;710;210;2;5;4;Casa;ciudad jard¡n;-76,523;3,448;5;2
2929;Zona Sur;4;5;750;300;2;5;4;Casa;ciudad jard¡n;-76,523;3,448;5;2
2930;Zona Sur;4;5;780;207;2;5;4;Casa;ciudad jard¡n;-76,523;3,448;5;2
2974;Zona Sur;4;5;330;93;1;2;3;Apartamento;ciudad jard¡n;-76,523;3,449;5;1
3253;Zona Sur;4;6;320;55;1;1;1;Apartamento;ciudad jard¡n;-76,525;3,459;5;1
3313;Zona Sur;4;6;320;95;1;3;3;Apartamento;ciudad jard¡n;-76,52592;3,36378;5;1
3348;Zona Sur;4;6;1200;376;4;5;5;Casa;ciudad jard¡n;-76,526;3,434;5;2
3396;Zona Sur;4;6;450;165;2;3;3;Apartamento;ciudad jard¡n;-76,526;3,394;5;1
3473;Zona Sur;4;6;480;186;2;5;4;Casa;ciudad jard¡n;-76,52658;3,35737;5;2
3478;Zona Sur;4;6;320;96;1;3;3;Apartamento;ciudad jard¡n;-76,5266;3,36437;5;1
3481;Zona Sur;4;6;320;96;1;3;3;Apartamento;ciudad jard¡n;-76,52664;3,36432;5;1
3526;Zona Sur;4;6;800;243;1;7;4;Casa;ciudad jard¡n;-76,527;3,358;5;2
3549;Zona Sur;4;6;330;85;1;3;3;Apartamento;ciudad jard¡n;-76,527;3,364;5;1
3551;Zona Sur;4;5;245;50;1;1;1;Apartamento;ciudad jard¡n;-76,527;3,345;5;1
3567;Zona Sur;4;5;360;106;2;3;4;Apartamento;ciudad jard¡n;-76,52707;3,36406;5;1
3623;Zona Sur;4;6;350;120;2;2;2;Apartamento;ciudad jard¡n;-76,52742;3,34364;5;1
3626;Zona Sur;4;6;430;112;2;2;3;Apartamento;ciudad jard¡n;-76,52744;3,36474;5;1
3703;Zona Sur;4;6;395;140;2;3;3;Casa;ciudad jard¡n;-76,528;3,365;5;2
3708;Zona Sur;4;6;850;144;3;3;3;Casa;ciudad jard¡n;-76,528;3,359;5;2
3732;Zona Sur;4;5;500;110;2;2;3;Apartamento;ciudad jard¡n;-76,528;3,347;5;1
3733;Zona Sur;4;5;500;122;2;2;3;Apartamento;ciudad jard¡n;-76,528;3,347;5;1
3897;Zona Sur;4;6;695;317;2;4;4;Casa;ciudad jard¡n;-76,529;3,366;5;2
3971;Zona Sur;4;6;259;94;1;2;3;Apartamento;ciudad jard¡n;-76,529;3,366;5;1
3973;Zona Sur;4;6;660;135;2;4;3;Apartamento;ciudad jard¡n;-76,529;3,345;5;1
3974;Zona Sur;4;6;590;135;2;4;3;Apartamento;ciudad jard¡n;-76,529;3,345;5;1
4013;Zona Sur;4;6;740;510;2;5;5;Casa;ciudad jard¡n;-76,52912;3,36523;5;2
4151;Zona Sur;4;6;880;300;2;5;3;Casa;ciudad jard¡n;-76,53;3,354;5;2
4153;Zona Sur;4;6;850;300;4;4;4;Casa;ciudad jard¡n;-76,53;3,442;5;2
4182;Zona Sur;4;6;650;164;2;5;3;Apartamento;ciudad jard¡n;-76,53;3,352;5;1
4183;Zona Sur;4;5;440;127;2;3;3;Apartamento;ciudad jard¡n;-76,53;3,347;5;1
4347;Zona Sur;4;6;750;208;4;5;4;Casa;ciudad jard¡n;-76,531;3,447;5;2
4444;Zona Sur;4;5;430;180;2;4;3;Casa;ciudad jard¡n;-76,53162;3,36833;5;2
4464;Zona Sur;4;6;480;150;2;4;3;Casa;ciudad jard¡n;-76,53181;3,36356;5;2
4501;Zona Sur;4;6;1100;365;2;5;4;Casa;ciudad jard¡n;-76,53198;3,45165;5;2
4681;Zona Sur;4;6;650;149;4;5;5;Casa;ciudad jard¡n;-76,53218;3,36503;5;2
4715;Zona Sur;4;6;1800;500;5;5;4;Casa;ciudad jard¡n;-76,53252;3,35887;5;2
4757;Zona Sur;4;6;650;234;2;5;4;Casa;ciudad jard¡n;-76,53282;3,35929;5;2
4768;Zona Sur;4;6;395;145;2;5;4;Casa;ciudad jard¡n;-76,53291;3,36769;5;2
4938;Zona Sur;4;6;1800;410;7;6;4;Casa;ciudad jard¡n;-76,534;3,388;5;2
4939;Zona Sur;4;6;850;420;3;5;4;Casa;ciudad jard¡n;-76,534;3,364;5;2
5203;Zona Sur;4;6;1200;403;3;6;6;Casa;ciudad jard¡n;-76,53514;3,35886;5;2
5246;Zona Sur;4;6;697;139;2;2;2;Apartamento;ciudad jard¡n;-76,53531;3,3597;5;1
5301;Zona Sur;4;6;1500;445;2;7;6;Casa;ciudad jard¡n;-76,53567;3,36095;5;2
5310;Zona Sur;4;6;690;380;2;7;6;Casa;ciudad jard¡n;-76,53574;3,35132;5;2
5311;Zona Sur;4;6;880;256;4;4;4;Casa;ciudad jard¡n;-76,53574;3,35354;5;2
5322;Zona Sur;4;6;750;610;3;6;6;Casa;ciudad jard¡n;-76,53584;3,36425;5;2
5344;Zona Sur;4;6;1200;233;4;5;5;Casa;ciudad jard¡n;-76,536;3,349;5;2
5345;Zona Sur;4;6;900;640;3;5;4;Casa;ciudad jard¡n;-76,536;3,349;5;2
5346;Zona Sur;4;6;950;385;2;4;3;Casa;ciudad jard¡n;-76,536;3,35;5;2
5387;Zona Sur;4;3;430;107;2;2;3;Apartamento;ciudad jard¡n;-76,53614;3,36619;5;1
5411;Zona Sur;4;6;1200;520;3;6;4;Casa;ciudad jard¡n;-76,53634;3,3604;5;2
5496;Zona Sur;4;6;750;300;4;4;3;Casa;ciudad jard¡n;-76,537;3,404;5;2
5530;Zona Sur;4;6;490;226;2;3;3;Apartamento;ciudad jard¡n;-76,537;3,37;5;1
5531;Zona Sur;4;6;550;198;2;3;3;Apartamento;ciudad jard¡n;-76,537;3,37;5;1
5532;Zona Sur;4;6;1150;344;4;5;4;Apartamento;ciudad jard¡n;-76,537;3,37;5;1
5578;Zona Norte;4;6;950;330;2;4;4;Apartamento;ciudad jard¡n;-76,53729;3,36487;2;1
5630;Zona Sur;4;6;490;156;2;4;3;Casa;ciudad jard¡n;-76,53782;3,36714;5;2
5639;Zona Sur;4;6;850;350;4;5;4;Casa;ciudad jard¡n;-76,53788;3,36327;5;2
5657;Zona Sur;4;6;780;250;4;4;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5658;Zona Sur;4;6;750;380;3;5;5;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5659;Zona Sur;4;6;950;534;2;5;3;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5660;Zona Sur;4;6;1200;340;3;6;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5661;Zona Sur;4;6;900;287;4;6;5;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5663;Zona Sur;4;6;890;250;2;4;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5664;Zona Sur;4;6;1500;900;8;6;5;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5665;Zona Sur;4;5;510;204;2;3;3;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5666;Zona Sur;4;5;740;247;4;4;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5678;Zona Sur;4;6;450;148;2;4;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5681;Zona Sur;4;6;1200;1000;3;7;6;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5683;Zona Sur;4;6;1100;520;6;4;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5684;Zona Sur;4;6;1800;1586;10;4;5;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5690;Zona Sur;4;6;850;191,8;2;5;4;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5692;Zona Sur;4;6;580;160;3;4;4;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5700;Zona Sur;4;6;550;130;2;3;3;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5701;Zona Sur;4;6;570;160;3;3;3;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5704;Zona Sur;4;5;630;210;2;2;3;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5707;Zona Sur;4;6;595;135;3;3;3;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5729;Zona Sur;4;6;500;151;2;5;4;Casa;ciudad jard¡n;-76,538;3,367;5;2
5731;Zona Sur;4;6;780;247;4;5;4;Casa;ciudad jard¡n;-76,538;3,364;5;2
5732;Zona Sur;4;6;900;275;4;5;5;Casa;ciudad jard¡n;-76,538;3,364;5;2
5733;Zona Sur;4;6;780;247;4;6;3;Casa;ciudad jard¡n;-76,538;3,364;5;2
5736;Zona Sur;4;6;870;323;2;6;5;Casa;ciudad jard¡n;-76,538;3,367;5;2
5740;Zona Sur;4;6;1700;400;3;4;5;Casa;ciudad jard¡n;-76,538;3,359;5;2
5757;Zona Sur;4;6;737;147;2;5;3;Apartamento;ciudad jard¡n;-76,538;3,358;5;1
5758;Zona Sur;4;6;950;329;4;5;4;Apartamento;ciudad jard¡n;-76,538;3,363;5;1
5776;Zona Sur;4;6;485;220;3;4;4;Casa;ciudad jard¡n;-76,53816;3,36718;5;2
5817;Zona Sur;4;6;450;130;2;4;4;Casa;ciudad jard¡n;-76,53851;3,3695;5;2
5862;Zona Sur;4;6;1800;450;10;7;5;Casa;ciudad jard¡n;-76,539;3,367;5;2
5863;Zona Sur;4;6;900;375;3;5;4;Casa;ciudad jard¡n;-76,539;3,365;5;2
5879;Zona Sur;4;6;760;168;2;3;3;Apartamento;ciudad jard¡n;-76,539;3,366;5;1
5880;Zona Sur;4;6;670;168;2;3;4;Apartamento;ciudad jard¡n;-76,539;3,366;5;1
5898;Zona Sur;4;6;335;71;2;2;2;Apartamento;ciudad jard¡n;-76,53918;3,35231;5;1
5900;Zona Sur;4;6;670;230;2;5;5;Casa;ciudad jard¡n;-76,53923;3,36381;5;2
5901;Zona Sur;4;6;535;205;2;3;4;Casa;ciudad jard¡n;-76,53925;3,36689;5;2
5937;Zona Sur;4;6;1400;535;3;7;5;Casa;ciudad jard¡n;-76,5396;3,36165;5;2
5961;Zona Sur;4;6;670;230;2;5;5;Casa;ciudad jard¡n;-76,53985;3,36342;5;2
5971;Zona Sur;4;6;800;278;2;4;4;Casa;ciudad jard¡n;-76,53993;3,36867;5;2
5997;Zona Sur;4;6;850;208;2;3;4;Casa;ciudad jard¡n;-76,54;3,361;5;2
5998;Zona Sur;4;6;850;330;5;3;5;Casa;ciudad jard¡n;-76,54;3,363;5;2
6001;Zona Sur;4;6;850;410;4;6;4;Casa;ciudad jard¡n;-76,54;3,362;5;2
6020;Zona Sur;4;6;440;120;1;3;3;Apartamento;ciudad jard¡n;-76,54;3,371;5;1
6040;Zona Sur;4;6;820;300;2;5;4;Casa;ciudad jard¡n;-76,54014;3,36101;5;2
6048;Zona Sur;4;6;1700;450;3;3;3;Casa;ciudad jard¡n;-76,54015;3,36267;5;2
6050;Zona Sur;4;6;570;146;2;3;3;Apartamento;ciudad jard¡n;-76,54015;3,36267;5;1
6082;Zona Sur;4;6;850;144;2;6;5;Casa;ciudad jard¡n;-76,5405;3,36346;5;2
6136;Zona Sur;4;6;1800;850;6;6;4;Casa;ciudad jard¡n;-76,54098;3,35723;5;2
6152;Zona Sur;4;6;1650;480;4;8;7;Casa;ciudad jard¡n;-76,541;3,369;5;2
6172;Zona Sur;4;6;605;130;2;4;3;Apartamento;ciudad jard¡n;-76,541;3,359;5;1
6275;Zona Sur;4;6;950;330;4;6;4;Apartamento;ciudad jard¡n;-76,54175;3,37103;5;1
6335;Zona Sur;4;6;940;430;2;4;5;Casa;ciudad jard¡n;-76,542;3,352;5;2
6364;Zona Sur;4;6;930;145;2;3;3;Apartamento;ciudad jard¡n;-76,542;3,363;5;1
6398;Zona Sur;4;6;530;169;1;5;4;Casa;ciudad jard¡n;-76,54234;3,36653;5;2
6422;Zona Sur;4;6;600;450;4;3;4;Casa;ciudad jard¡n;-76,54266;3,35201;5;2
6434;Zona Sur;4;6;1500;284;8;5;4;Casa;ciudad jard¡n;-76,54278;3,364;5;2
6438;Zona Sur;4;6;850;230;4;2;3;Casa;ciudad jard¡n;-76,54282;3,3604;5;2
6519;Zona Sur;4;6;400;103;2;3;3;Apartamento;ciudad jard¡n;-76,543;3,357;5;1
6539;Zona Sur;4;6;850;186;3;5;4;Apartamento;ciudad jard¡n;-76,54309;3,35621;5;1
6601;Zona Sur;4;6;850;350;4;3;3;Casa;ciudad jard¡n;-76,54359;3,35741;5;2
6602;Zona Sur;4;6;780;350;4;4;3;Casa;ciudad jard¡n;-76,54359;3,35727;5;2
6647;Zona Sur;4;5;670;146;2;4;4;Casa;ciudad jard¡n;-76,54388;3,3487;5;2
6648;Zona Sur;4;6;570;350;2;4;4;Casa;ciudad jard¡n;-76,54388;3,3487;5;2
6836;Zona Sur;4;6;610;116;2;4;2;Apartamento;ciudad jard¡n;-76,545;3,355;5;1
6876;Zona Sur;4;6;1200;330;2;5;5;Casa;ciudad jard¡n;-76,54547;3,35399;5;2
7051;Zona Sur;4;6;1400;620;5;7;5;Casa;ciudad jard¡n;-76,547;3,337;5;2
7158;Zona Sur;4;6;550;133;2;3;3;Casa;ciudad jard¡n;-76,548;3,416;5;2
5728;Zona Sur;1;6;850;350;2;4;4;Casa;ciudad jardin;-76,538;3,361;5;2
5861;Zona Sur;1;6;1900;320;6;5;8;Casa;ciudad jardin;-76,539;3,359;5;2
5940;Zona Sur;1;6;950;600;4;4;4;Casa;ciudad jardin;-76,53967;3,36231;5;2
5149;Zona Sur;2;6;1800;590;8;5;4;Casa;ciudad jardin;-76,535;3,363;5;2
5559;Zona Sur;2;6;750;300;2;6;4;Casa;ciudad jardin;-76,53717;3,3624;5;2
5820;Zona Sur;2;6;1200;500;3;3;4;Casa;ciudad jardin;-76,53854;3,35863;5;2
6000;Zona Sur;2;6;1100;540;4;7;7;Casa;ciudad jardin;-76,54;3,37;5;2
6002;Zona Sur;2;6;1400;300;8;6;5;Casa;ciudad jardin;-76,54;3,35;5;2
2560;Zona Sur;3;6;1350;331;2;5;4;Casa;ciudad jardin;-76,521;3,452;5;2
4798;Zona Sur;3;6;1700;550;4;6;4;Casa;ciudad jardin;-76,533;3,365;5;2
5364;Zona Sur;12;6;750;141;2;5;2;Apartamento;ciudad jardin;-76,536;3,361;5;1
3734;Zona Sur;4;6;320;115;2;3;2;Apartamento;ciudad jardin;-76,528;3,365;5;1
3895;Zona Sur;4;5;490;186;2;4;3;Casa;ciudad jardin;-76,529;3,413;5;2
4044;Zona Sur;4;6;295;84;1;2;2;Apartamento;ciudad jardin;-76,52939;3,3664;5;1
4152;Zona Sur;4;6;1500;367;4;4;4;Casa;ciudad jardin;-76,53;3,362;5;2
4591;Zona Sur;4;6;1100;300;2;5;4;Casa;ciudad jardin;-76,532;3,452;5;2
4706;Zona Sur;4;6;980;306;4;5;3;Apartamento;ciudad jardin;-76,53248;3,34138;5;1
4818;Zona Sur;4;6;304;75;1;2;2;Apartamento;ciudad jardin;-76,533;3,367;5;1
4819;Zona Sur;4;6;308;75;1;2;2;Apartamento;ciudad jardin;-76,533;3,368;5;1
4820;Zona Sur;4;6;298;75;1;2;2;Apartamento;ciudad jardin;-76,533;3,368;5;1
4823;Zona Sur;4;6;304;75;1;2;2;Apartamento;ciudad jardin;-76,533;3,368;5;1
4962;Zona Sur;4;6;980;274;3;4;4;Apartamento;ciudad jardin;-76,534;3,369;5;1
3603;Zona Sur;1;6;833;213;2;3;3;Apartamento;ciudad jardin pance;-76,52726;3,34865;5;1
977;Zona Norte;1;3;155;73;2;2;4;Apartamento;ciudad los  lamos;-76,50699;3,48924;2;1
913;Zona Norte;2;3;145;57;2;2;3;Apartamento;ciudad los  lamos;-76,50523;3,48622;2;1
1033;Zona Norte;2;3;200;103;1;2;4;Casa;ciudad los  lamos;-76,50803;3,48532;2;2
922;Zona Norte;4;3;140;57;1;2;3;Apartamento;ciudad los  lamos;-76,50583;3,48633;2;1
995;Zona Norte;4;4;150;77;1;2;3;Apartamento;ciudad los  lamos;-76,50731;3,48292;2;1
917;Zona Norte;5;4;135;62;1;2;3;Apartamento;ciudad los  lamos;-76,50544;3,48695;2;1
1059;Zona Norte;5;3;125;60;1;2;3;Apartamento;ciudad los  lamos;-76,50886;3,48592;2;1
1064;Zona Norte;5;3;145;75;1;2;3;Apartamento;ciudad los  lamos;-76,50896;3,48541;2;1
1104;Zona Norte;5;4;155;75;1;2;3;Apartamento;ciudad los  lamos;-76,51019;3,4824;2;1
2980;Zona Norte;8;4;140;56;1;2;3;Apartamento;ciudad los  lamos;-76,52307;3,4873;2;1
215;Zona Norte;10;4;138;61;2;2;3;Apartamento;ciudad los  lamos;-76,48922;3,47153;2;1
2981;Zona Norte;11;3;145;60;2;2;3;Apartamento;ciudad los  lamos;-76,52307;3,4873;2;1
893;Zona Norte;4;4;130;60;1;2;2;Apartamento;ciudad los  lamos;-76,50491;3,48675;2;1
925;Zona Norte;4;3;178;75;2;2;4;Casa;ciudad los  lamos;-76,50588;3,48448;2;2
1006;Zona Norte;4;3;170;105;2;2;5;Casa;ciudad los  lamos;-76,50751;3,48445;2;2
1007;Zona Norte;4;4;260;150;2;4;3;Casa;ciudad los  lamos;-76,50753;3,48469;2;2
1008;Zona Norte;4;4;215;143,85;2;2;4;Casa;ciudad los  lamos;-76,50753;3,48649;2;2
1014;Zona Norte;4;3;200;104;2;2;5;Casa;ciudad los  lamos;-76,50784;3,47209;2;2
1056;Zona Norte;4;3;210;120;1;2;4;Casa;ciudad los  lamos;-76,50886;3,48592;2;2
1057;Zona Norte;4;3;200;105;1;2;4;Casa;ciudad los  lamos;-76,50886;3,48592;2;2
1058;Zona Norte;4;3;257;120;2;2;4;Casa;ciudad los  lamos;-76,50886;3,48592;2;2
1073;Zona Norte;4;4;280;103,5;1;2;3;Casa;ciudad los  lamos;-76,50909;3,48554;2;2
1074;Zona Norte;4;3;260;150;2;4;3;Casa;ciudad los  lamos;-76,50923;3,48466;2;2
4533;Zona Norte;4;3;115;54;2;2;3;Apartamento;ciudad los  lamos;-76,53198;3,45167;2;1
4534;Zona Norte;4;4;138;59;2;2;3;Apartamento;ciudad los  lamos;-76,53198;3,45167;2;1
1131;Zona Norte;4;4;145;75;1;2;3;Apartamento;ciudad los alamos;-76,511;3,483;2;1
6944;Zona Sur;4;4;270;78;1;2;3;Apartamento;ciudad mel?¸ndez;-76,546;3,398;5;1
6878;Zona Sur;4;5;160;60;1;2;3;Apartamento;ciudad melendez;-76,54552;3,37771;5;1
354;Zona Oriente;1;3;250;120;1;2;3;Casa;ciudad modelo;-76,494;3,466;4;2
2336;Zona Oriente;1;3;205;170;1;2;4;Casa;ciudad modelo;-76,51979;3,3944;4;2
1417;Zona Oriente;2;3;350;305;2;4;8;Casa;ciudad modelo;-76,516;3,418;4;2
2342;Zona Oriente;5;3;113;72;1;1;3;Apartamento;ciudad modelo;-76,51979;3,3944;4;1
1122;Zona Sur;4;3;420;360;3;4;6;Casa;ciudad modelo;-76,511;3,417;5;2
1416;Zona Oriente;4;3;140;126;2;2;4;Casa;ciudad modelo;-76,516;3,42269;4;2
2335;Zona Oriente;4;3;206;140;2;2;3;Casa;ciudad modelo;-76,51979;3,3944;4;2
692;Zona Sur;1;3;108;62;2;1;3;Apartamento;ciudad pacifica;-76,501;3,449;5;1
3968;Zona Sur;4;4;120;47;1;1;2;Apartamento;ciudad pacifica;-76,529;3,413;5;1
3969;Zona Sur;4;4;125;47;2;1;2;Apartamento;Ciudad Pacifica;-76,529;3,413;5;1
1307;Zona Sur;2;4;298;200;2;4;4;Casa;ciudad real;-76,515;3,385;5;2
6674;Zona Sur;2;4;270;180;1;3;3;Casa;ciudad real;-76,544;3,384;5;2
1308;Zona Sur;3;4;370;270;1;4;4;Casa;ciudad real;-76,515;3,382;5;2
21;Zona Oriente;4;3;110;180;1;2;4;Casa;ciudad talanga;-76,4657;3,43452;4;2
691;Zona Sur;5;3;120;48;2;1;2;Apartamento;ciudad universitaria;-76,501;3,449;5;1
2707;Zona Sur;1;3;150;57;2;1;3;Casa;ciudadela comfandi;-76,52167;3,38499;5;2
2843;Zona Sur;1;3;145;60;1;1;3;Casa;ciudadela comfandi;-76,52226;3,38572;5;2
2872;Zona Sur;1;3;255;200;2;2;4;Casa;ciudadela comfandi;-76,52248;3,38369;5;2
3045;Zona Sur;2;3;240;114;1;2;6;Casa;ciudadela comfandi;-76,52351;3,385;5;2
2491;Zona Sur;3;4;340;245;2;5;3;Casa;ciudadela comfandi;-76,52062;3,38211;5;2
2547;Zona Sur;3;3;260;200;1;4;4;Casa;ciudadela comfandi;-76,52097;3,3808;5;2
2822;Zona Sur;3;4;200;71;1;2;3;Apartamento;ciudadela comfandi;-76,52215;3,38463;5;1
2911;Zona Sur;3;4;259;180;1;4;4;Casa;ciudadela comfandi;-76,52295;3,38341;5;2
2927;Zona Sur;3;3;290;180;2;2;4;Casa;ciudadela comfandi;-76,523;3,385;5;2
791;Zona Sur;5;3;130;58;1;1;3;Apartamento;ciudadela comfandi;-76,503;3,4;5;1
1606;Zona Sur;4;3;250;114;2;2;6;Casa;ciudadela comfandi;-76,51686;3,38431;5;2
1853;Zona Sur;4;3;305;200;2;4;8;Casa;ciudadela comfandi;-76,518;3,461;5;2
2417;Zona Sur;4;3;325;171;2;3;7;Casa;ciudadela comfandi;-76,52016;3,38539;5;2
2480;Zona Sur;4;3;145;59;1;1;3;Casa;ciudadela comfandi;-76,5206;3,38806;5;2
2628;Zona Sur;4;3;340;350;1;4;3;Casa;ciudadela comfandi;-76,5211;3,38209;5;2
2819;Zona Sur;4;3;248;170;2;3;7;Casa;ciudadela comfandi;-76,52215;3,38463;5;2
4738;Zona Sur;4;3;280;150;2;4;4;Casa;ciudadela comfandi;-76,53276;3,39829;5;2
22;Zona Oriente;4;3;95;120;2;1;4;Casa;ciudadela del r¡o;-76,466;3,43;4;2
3967;Zona Sur;4;4;160;60;1;1;3;Apartamento;ciudadela melendez;-76,529;3,413;5;1
5342;Zona Sur;2;6;700;230;3;5;4;Casa;ciudadela paso ancho;-76,536;3,385;5;2
5272;Zona Sur;1;6;1000;800;3;4;6;Casa;ciudadela pasoancho;-76,5355;3,38569;5;2
5535;Zona Sur;1;5;1280;600;5;6;6;Casa;ciudadela pasoancho;-76,53703;3,38443;5;2
